image_id,image_path,class_id,breed
scottish_terrier_134,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\scottish_terrier_134.jpg,31,scottish_terrier
boxer_104,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\boxer_104.jpg,9,boxer
pomeranian_12,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pomeranian_12.jpg,25,pomeranian
staffordshire_bull_terrier_180,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\staffordshire_bull_terrier_180.jpg,35,staffordshire_bull_terrier
Ragdoll_110,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Ragdoll_110.jpg,27,Ragdoll
Russian_Blue_192,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Russian_Blue_192.jpg,28,Russian_Blue
yorkshire_terrier_186,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\yorkshire_terrier_186.jpg,37,yorkshire_terrier
Abyssinian_178,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Abyssinian_178.jpg,1,Abyssinian
wheaten_terrier_145,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\wheaten_terrier_145.jpg,36,wheaten_terrier
Russian_Blue_175,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Russian_Blue_175.jpg,28,Russian_Blue
japanese_chin_139,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\japanese_chin_139.jpg,18,japanese_chin
german_shorthaired_104,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\german_shorthaired_104.jpg,15,german_shorthaired
Bombay_121,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bombay_121.jpg,8,Bombay
Ragdoll_145,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Ragdoll_145.jpg,27,Ragdoll
german_shorthaired_181,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\german_shorthaired_181.jpg,15,german_shorthaired
Bombay_171,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bombay_171.jpg,8,Bombay
miniature_pinscher_154,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\miniature_pinscher_154.jpg,22,miniature_pinscher
chihuahua_105,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\chihuahua_105.jpg,11,chihuahua
Birman_175,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Birman_175.jpg,7,Birman
samoyed_120,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\samoyed_120.jpg,30,samoyed
shiba_inu_139,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\shiba_inu_139.jpg,32,shiba_inu
Siamese_117,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Siamese_117.jpg,33,Siamese
British_Shorthair_174,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_174.jpg,10,British_Shorthair
staffordshire_bull_terrier_186,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\staffordshire_bull_terrier_186.jpg,35,staffordshire_bull_terrier
beagle_158,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_158.jpg,5,beagle
yorkshire_terrier_181,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\yorkshire_terrier_181.jpg,37,yorkshire_terrier
Egyptian_Mau_165,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Egyptian_Mau_165.jpg,12,Egyptian_Mau
Russian_Blue_107,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Russian_Blue_107.jpg,28,Russian_Blue
chihuahua_149,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\chihuahua_149.jpg,11,chihuahua
Persian_168,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Persian_168.jpg,24,Persian
beagle_134,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_134.jpg,5,beagle
Abyssinian_106,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Abyssinian_106.jpg,1,Abyssinian
basset_hound_116,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\basset_hound_116.jpg,4,basset_hound
wheaten_terrier_179,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\wheaten_terrier_179.jpg,36,wheaten_terrier
newfoundland_134,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\newfoundland_134.jpg,23,newfoundland
pug_118,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pug_118.jpg,26,pug
samoyed_105,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\samoyed_105.jpg,30,samoyed
Bombay_128,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bombay_128.jpg,8,Bombay
leonberger_141,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\leonberger_141.jpg,20,leonberger
japanese_chin_18,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\japanese_chin_18.jpg,18,japanese_chin
beagle_174,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_174.jpg,5,beagle
havanese_124,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\havanese_124.jpg,17,havanese
Birman_16,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Birman_16.jpg,7,Birman
pomeranian_15,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pomeranian_15.jpg,25,pomeranian
wheaten_terrier_186,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\wheaten_terrier_186.jpg,36,wheaten_terrier
Bengal_103,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bengal_103.jpg,6,Bengal
english_setter_180,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_setter_180.jpg,14,english_setter
Persian_185,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Persian_185.jpg,24,Persian
newfoundland_147,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\newfoundland_147.jpg,23,newfoundland
Maine_Coon_14,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Maine_Coon_14.jpg,21,Maine_Coon
Siamese_101,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Siamese_101.jpg,33,Siamese
beagle_193,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_193.jpg,5,beagle
american_pit_bull_terrier_111,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_pit_bull_terrier_111.jpg,3,american_pit_bull_terrier
american_bulldog_183,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_bulldog_183.jpg,2,american_bulldog
english_setter_175,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_setter_175.jpg,14,english_setter
newfoundland_175,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\newfoundland_175.jpg,23,newfoundland
great_pyrenees_118,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_118.jpg,16,great_pyrenees
Siamese_104,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Siamese_104.jpg,33,Siamese
staffordshire_bull_terrier_120,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\staffordshire_bull_terrier_120.jpg,35,staffordshire_bull_terrier
yorkshire_terrier_139,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\yorkshire_terrier_139.jpg,37,yorkshire_terrier
english_cocker_spaniel_176,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_cocker_spaniel_176.jpg,13,english_cocker_spaniel
Ragdoll_199,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Ragdoll_199.jpg,27,Ragdoll
Ragdoll_165,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Ragdoll_165.jpg,27,Ragdoll
miniature_pinscher_142,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\miniature_pinscher_142.jpg,22,miniature_pinscher
japanese_chin_117,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\japanese_chin_117.jpg,18,japanese_chin
miniature_pinscher_169,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\miniature_pinscher_169.jpg,22,miniature_pinscher
Russian_Blue_102,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Russian_Blue_102.jpg,28,Russian_Blue
boxer_110,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\boxer_110.jpg,9,boxer
english_setter_121,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_setter_121.jpg,14,english_setter
Russian_Blue_145,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Russian_Blue_145.jpg,28,Russian_Blue
Bengal_158,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bengal_158.jpg,6,Bengal
British_Shorthair_175,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_175.jpg,10,British_Shorthair
Maine_Coon_133,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Maine_Coon_133.jpg,21,Maine_Coon
newfoundland_185,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\newfoundland_185.jpg,23,newfoundland
english_cocker_spaniel_150,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_cocker_spaniel_150.jpg,13,english_cocker_spaniel
miniature_pinscher_164,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\miniature_pinscher_164.jpg,22,miniature_pinscher
samoyed_176,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\samoyed_176.jpg,30,samoyed
keeshond_145,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\keeshond_145.jpg,19,keeshond
saint_bernard_128,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\saint_bernard_128.jpg,29,saint_bernard
Maine_Coon_203,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Maine_Coon_203.jpg,21,Maine_Coon
Bengal_14,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bengal_14.jpg,6,Bengal
Russian_Blue_199,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Russian_Blue_199.jpg,28,Russian_Blue
beagle_143,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\beagle_143.jpg,5,beagle
great_pyrenees_165,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_165.jpg,16,great_pyrenees
British_Shorthair_207,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\British_Shorthair_207.jpg,10,British_Shorthair
samoyed_157,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\samoyed_157.jpg,30,samoyed
Siamese_160,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Siamese_160.jpg,33,Siamese
saint_bernard_178,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\saint_bernard_178.jpg,29,saint_bernard
japanese_chin_121,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\japanese_chin_121.jpg,18,japanese_chin
keeshond_144,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\keeshond_144.jpg,19,keeshond
staffordshire_bull_terrier_150,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\staffordshire_bull_terrier_150.jpg,35,staffordshire_bull_terrier
staffordshire_bull_terrier_176,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\staffordshire_bull_terrier_176.jpg,35,staffordshire_bull_terrier
keeshond_165,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\keeshond_165.jpg,19,keeshond
japanese_chin_149,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\japanese_chin_149.jpg,18,japanese_chin
Birman_125,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Birman_125.jpg,7,Birman
Ragdoll_182,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Ragdoll_182.jpg,27,Ragdoll
Sphynx_126,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Sphynx_126.jpg,34,Sphynx
shiba_inu_19,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\shiba_inu_19.jpg,32,shiba_inu
scottish_terrier_149,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\scottish_terrier_149.jpg,31,scottish_terrier
pug_13,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pug_13.jpg,26,pug
miniature_pinscher_185,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\miniature_pinscher_185.jpg,22,miniature_pinscher
miniature_pinscher_105,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\miniature_pinscher_105.jpg,22,miniature_pinscher
Persian_181,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Persian_181.jpg,24,Persian
Persian_15,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Persian_15.jpg,24,Persian
english_setter_153,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_setter_153.jpg,14,english_setter
leonberger_154,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\leonberger_154.jpg,20,leonberger
Persian_120,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Persian_120.jpg,24,Persian
keeshond_176,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\keeshond_176.jpg,19,keeshond
great_pyrenees_177,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\great_pyrenees_177.jpg,16,great_pyrenees
Bombay_146,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Bombay_146.jpg,8,Bombay
havanese_187,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\havanese_187.jpg,17,havanese
american_bulldog_152,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_bulldog_152.jpg,2,american_bulldog
american_pit_bull_terrier_135,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_pit_bull_terrier_135.jpg,3,american_pit_bull_terrier
Persian_1,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Persian_1.jpg,24,Persian
Birman_13,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Birman_13.jpg,7,Birman
german_shorthaired_124,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\german_shorthaired_124.jpg,15,german_shorthaired
american_bulldog_102,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_bulldog_102.jpg,2,american_bulldog
pug_150,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\pug_150.jpg,26,pug
leonberger_160,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\leonberger_160.jpg,20,leonberger
Russian_Blue_137,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Russian_Blue_137.jpg,28,Russian_Blue
Siamese_112,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Siamese_112.jpg,33,Siamese
english_cocker_spaniel_17,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_cocker_spaniel_17.jpg,13,english_cocker_spaniel
Sphynx_153,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Sphynx_153.jpg,34,Sphynx
english_setter_181,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\english_setter_181.jpg,14,english_setter
american_pit_bull_terrier_17,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\american_pit_bull_terrier_17.jpg,3,american_pit_bull_terrier
Russian_Blue_12,C:\Users\mahmu\OneDrive\Desktop\Fine-Grained Pet Breed Classification\data\processed\images\Russian_Blue_12.jpg,28,Russian_Blue
